x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
9.0,7.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.373394763436596,34102.37553142013,0
9.0,7.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,6.943619924996963,30498.38837827482,0
9.0,7.0,9.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,6.853317170894303,31265.81490730908,0
9.0,8.0,0.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,25.483505721858098,215703.14103311618,0
9.0,8.0,1.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,27.580282532012703,255736.75197294127,0
9.0,8.0,2.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,41.37379191102406,454010.34386130027,0
9.0,8.0,3.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,33.91025812426992,353988.4918052869,0
9.0,8.0,4.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,17.089616335003782,118279.80512220378,0
9.0,8.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.8648542738978975,38768.66713720866,0
9.0,8.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.470189581625671,36811.984690506266,0
9.0,8.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.255834471503357,32053.466722443536,0
9.0,8.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,6.742990835372304,31611.534935042328,0
9.0,8.0,9.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.700082008663772,23495.87605520408,0
9.0,9.0,0.0,300.82961833083107,74.8210380633069,243.42858861020727,1,80,9.423747888850976,51450.93535729153,0
9.0,9.0,1.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,12.09884335450685,72163.3998988861,0
9.0,9.0,2.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,18.320331357156807,133311.5676300888,0
9.0,9.0,3.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,33.334060330009045,318168.9655403931,0
9.0,9.0,4.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,31.179336412162133,309332.1965553541,0
9.0,9.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,18.439503944274673,138182.89745255574,0
9.0,9.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.350269566452286,34740.12088740576,0
