x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
5.0,1.0,0.0,191.86938755402724,135.34987230487812,88.43230056764254,1,22,29.323727989849175,0.0,0
5.0,1.0,1.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,27.318600610088108,0.0,0
5.0,1.0,2.0,190.06937225195588,139.49126982687213,91.23302944146958,1,5,20.2312857813462,0.0,0
5.0,1.0,3.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,13.73528819781587,0.0,0
5.0,1.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,13.824703849016037,0.0,0
5.0,1.0,5.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,17.460944026108972,0.0,0
5.0,1.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,29.776712066205317,0.0,0
5.0,1.0,7.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,31.035576380035028,0.0,0
5.0,1.0,8.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,33.387674099094305,0.0,0
5.0,1.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,35.08386817085279,0.0,0
5.0,2.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,25.868711453478593,0.0,0
5.0,2.0,1.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,21.485783104772324,0.0,0
5.0,2.0,2.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,16.109231795726743,0.0,0
5.0,2.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,9.560232178643247,0.0,0
5.0,2.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,7.212697665511432,0.0,0
5.0,2.0,5.0,209.2978755080257,143.41286950852924,100.09185854347753,1,16,15.710033129812162,0.0,0
5.0,2.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,29.50525795996162,0.0,0
5.0,2.0,7.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,26.352036403085513,0.0,0
5.0,2.0,8.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,27.764954232908323,0.0,0
5.0,2.0,9.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,27.091605448907202,0.0,0
5.0,3.0,0.0,206.2107672043124,138.8041275866531,98.88142278514893,1,44,14.664039328198339,0.0,0
5.0,3.0,1.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,13.105601134718599,0.0,0
5.0,3.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,8.909674503932532,0.0,0
5.0,3.0,3.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,6.252475611558553,0.0,0
5.0,3.0,4.0,193.6232339575343,141.60716557700698,99.60838339957147,1,3,9.67900814500433,0.0,0
5.0,3.0,5.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,13.434308034210932,0.0,0
5.0,3.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,27.989420728098015,0.0,0
5.0,3.0,7.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.39671446131762,0.0,0
5.0,3.0,8.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,28.914794098834218,0.0,0
5.0,3.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.258912742164355,0.0,0
5.0,4.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,12.454804681746554,0.0,0
5.0,4.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,9.09240514301021,0.0,0
5.0,4.0,2.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,5.891329361685129,0.0,0
5.0,4.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.109601982078287,0.0,0
5.0,4.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.962535541470374,0.0,0
5.0,4.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,15.67903914880068,0.0,0
5.0,4.0,6.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,19.69239106715392,0.0,0
5.0,4.0,7.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,26.974544685948562,0.0,0
5.0,4.0,8.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,27.885970974978115,0.0,0
5.0,4.0,9.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,29.915349857225088,0.0,0
5.0,5.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,5.9891192196981695,0.0,0
5.0,5.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,5.943088836291566,0.0,0
5.0,5.0,2.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,6.7464737982330405,0.0,0
5.0,5.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.242335125751878,0.0,0
5.0,5.0,4.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,6.723108433651006,0.0,0
5.0,5.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,11.911776080115903,0.0,0
5.0,5.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,23.711691397628922,0.0,0
5.0,5.0,7.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,26.22521835999485,0.0,0
5.0,5.0,8.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.491894359256754,0.0,0
5.0,5.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,39.92053387031301,0.0,0
5.0,6.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,5.98803400217558,0.0,0
5.0,6.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,5.974496947355771,0.0,0
5.0,6.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.183788718513509,0.0,0
5.0,6.0,3.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,6.726442819148857,0.0,0
5.0,6.0,4.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,5.528761719072261,0.0,0
5.0,6.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.145465270823201,0.0,0
5.0,6.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,20.221350730338926,0.0,0
5.0,6.0,7.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,22.03696492678795,0.0,0
5.0,6.0,8.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.69695650433668,0.0,0
5.0,6.0,9.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,26.592859099268843,0.0,0
5.0,7.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,12.496445427606748,0.0,0
5.0,7.0,1.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,9.142069824328166,0.0,0
5.0,7.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.339109796575112,0.0,0
5.0,7.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.797232471484418,0.0,0
5.0,7.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.641911393422816,0.0,0
5.0,7.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.467144676026342,0.0,0
5.0,7.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,18.663309734060135,0.0,0
5.0,7.0,7.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,17.109237437106586,0.0,0
5.0,7.0,8.0,193.6232339575343,141.60716557700698,99.60838339957147,1,3,25.968735620931113,0.0,0
5.0,7.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,37.98737840366074,0.0,0
5.0,8.0,0.0,209.2978755080257,143.41286950852924,100.09185854347753,1,16,21.77582011126945,0.0,0
5.0,8.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,25.305315687797464,0.0,0
5.0,8.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,12.124987787173044,0.0,0
5.0,8.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.568171134029765,0.0,0
5.0,8.0,4.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,5.617648969097616,0.0,0
5.0,8.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.157721957396107,0.0,0
5.0,8.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,12.113751128236743,0.0,0
5.0,8.0,7.0,190.06937225195588,139.49126982687213,91.23302944146958,1,5,16.228121107352866,0.0,0
5.0,8.0,8.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,29.901973908168138,0.0,0
5.0,8.0,9.0,189.987631674754,145.07131813534562,92.91005713176777,1,7,27.832508915092713,0.0,0
5.0,9.0,0.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,50.73210744893143,0.0,0
5.0,9.0,1.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,27.971614451174087,0.0,0
5.0,9.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,23.78550164044112,0.0,0
5.0,9.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,11.114733155259517,0.0,0
5.0,9.0,4.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,6.679703177173673,0.0,0
5.0,9.0,5.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,5.779583374961738,0.0,0
5.0,9.0,6.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,6.569269595030695,0.0,0
5.0,9.0,7.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,13.356087775297931,0.0,0
5.0,9.0,8.0,190.06937225195588,139.49126982687213,91.23302944146958,1,5,20.270500583495036,0.0,0
5.0,9.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.835967741589755,0.0,0
5.0,10.0,0.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,26.53959656848137,0.0,0
5.0,10.0,1.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,37.605234701355066,0.0,0
5.0,10.0,2.0,207.79402556931348,138.6215518711561,105.40869864463971,1,25,29.369528691720134,0.0,0
5.0,10.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,23.678556011218326,0.0,0
5.0,10.0,4.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,8.071628394542241,0.0,0
5.0,10.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.028286031872376,0.0,0
5.0,10.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,6.307531679313083,0.0,0
5.0,10.0,7.0,189.987631674754,145.07131813534562,92.91005713176777,1,7,13.949340383731158,0.0,0
5.0,10.0,8.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,19.706576386950456,0.0,0
5.0,10.0,9.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,28.21853946640845,0.0,0
5.0,11.0,0.0,304.29205842867407,72.70790030316608,237.74621468617022,1,45,15.119885290334565,0.0,0
5.0,11.0,1.0,304.29205842867407,72.70790030316608,237.74621468617022,1,45,21.676218364630817,0.0,0
5.0,11.0,2.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,39.52661901957034,0.0,0
5.0,11.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.84645162721924,0.0,0
5.0,11.0,4.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,15.836027940865351,0.0,0
5.0,11.0,5.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,10.393484159287304,0.0,0
5.0,11.0,6.0,198.61351935264628,141.53048770266645,88.51820753733084,1,4,12.262420087802377,0.0,0
5.0,11.0,7.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,18.758383946358517,0.0,0
5.0,11.0,8.0,209.2978755080257,143.41286950852924,100.09185854347753,1,16,24.053619956849424,0.0,0
5.0,11.0,9.0,200.40903122788373,146.54991649323728,99.46731629866017,1,28,27.589087624865684,0.0,0
5.0,12.0,0.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,27.506228917713,0.0,0
5.0,12.0,1.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,30.215118638570942,0.0,0
5.0,12.0,2.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,44.8494557378784,0.0,0
5.0,12.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,36.550458648675814,0.0,0
5.0,12.0,4.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,28.97565198909449,0.0,0
5.0,12.0,5.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,29.093715556722554,0.0,0
5.0,12.0,6.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,29.70241883258767,0.0,0
5.0,12.0,7.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,37.395052876223936,0.0,0
5.0,12.0,8.0,198.61351935264628,141.53048770266645,88.51820753733084,1,4,38.99232315365564,0.0,0
5.0,12.0,9.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,42.11076518057042,0.0,0
5.0,13.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,45.96885140909425,0.0,0
5.0,13.0,1.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,26.54855655666343,0.0,0
5.0,13.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,37.269521851463075,0.0,0
5.0,13.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,29.179956198568693,0.0,0
5.0,13.0,4.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,25.58513394938307,0.0,0
5.0,13.0,5.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,31.747183178006306,0.0,0
5.0,13.0,6.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,50.86248743801414,0.0,0
5.0,13.0,7.0,344.66840218142727,89.10787789215942,164.04824024639024,1,10,36.3298565905871,0.0,0
5.0,13.0,8.0,340.20497433543835,91.47441956942811,164.89650490655495,1,9,36.00254998656905,0.0,0
5.0,13.0,9.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,43.3871826326735,0.0,0
5.0,14.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,20.72212852273562,0.0,0
5.0,14.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,15.940188284923536,0.0,0
5.0,14.0,2.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,10.02858951933474,0.0,0
5.0,14.0,3.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,18.08112510925418,0.0,0
5.0,14.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,34.804231434227745,0.0,0
5.0,14.0,5.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,47.0350016372442,0.0,0
5.0,14.0,6.0,338.83292758474664,87.19864910626234,172.6080849115664,1,14,28.405490251500705,0.0,0
5.0,14.0,7.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,36.32734996804957,0.0,0
5.0,14.0,8.0,349.4056537658141,82.00824079019257,168.91867380226108,1,11,33.390966761052034,0.0,0
5.0,14.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,38.54554529577818,0.0,0
5.0,15.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.161558480406059,0.0,0
5.0,15.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,12.340651345418106,0.0,0
5.0,15.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,26.913633646980426,0.0,0
5.0,15.0,3.0,194.3948494588545,116.68155895714895,120.55999129272122,1,30,25.076380612760204,0.0,0
5.0,15.0,4.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,39.222350121369516,0.0,0
5.0,15.0,5.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,45.19349146335242,0.0,0
5.0,15.0,6.0,340.9665156846877,85.2344047821576,165.513271627736,1,12,27.91185005246748,0.0,0
5.0,15.0,7.0,342.87544020443147,85.10041450866758,174.71173226341423,1,13,33.66338623994334,0.0,0
5.0,15.0,8.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,37.76659351055374,0.0,0
5.0,15.0,9.0,345.8756583680282,115.78609371263424,238.57377981282508,1,47,31.069837506965868,0.0,0
5.0,16.0,0.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,7.938213713528448,0.0,0
5.0,16.0,1.0,194.3948494588545,116.68155895714895,120.55999129272122,1,30,11.995517833214421,0.0,0
5.0,16.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,30.047419239227253,0.0,0
5.0,16.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,43.903989541455516,0.0,0
5.0,16.0,4.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,48.10234338238703,0.0,0
5.0,16.0,5.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,46.37320730972669,0.0,0
5.0,16.0,6.0,343.9813913096846,85.5048051891059,169.3285049573811,1,8,49.51457725334534,0.0,0
5.0,16.0,7.0,340.7290950740954,106.42139446959654,248.65020542844758,1,48,33.901876075618546,0.0,0
5.0,16.0,8.0,342.31607997157,111.32185225005034,250.90285017553413,1,39,29.825265231099234,0.0,0
5.0,16.0,9.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,28.299110293471117,0.0,0
5.0,17.0,0.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,8.05956272864772,0.0,0
5.0,17.0,1.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,14.79560669273982,0.0,0
5.0,17.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,29.159877602041835,0.0,0
5.0,17.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,52.29076414278289,0.0,0
5.0,17.0,4.0,340.20497433543835,91.47441956942811,164.89650490655495,1,9,41.10029737200183,0.0,0
5.0,17.0,5.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,43.62985867546325,0.0,0
5.0,17.0,6.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,33.61718122504303,0.0,0
5.0,17.0,7.0,335.40946663680626,114.5260569247827,236.34871243238007,1,50,29.718368465591713,0.0,0
5.0,17.0,8.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,26.20116196061799,0.0,0
5.0,17.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,28.28801751561123,0.0,0
5.0,18.0,0.0,191.68990115287917,122.36668954308453,115.45634423724364,1,29,11.54527301424588,0.0,0
5.0,18.0,1.0,191.68990115287917,122.36668954308453,115.45634423724364,1,29,17.04997090343616,0.0,0
5.0,18.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,34.87124576242732,0.0,0
5.0,18.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,51.60456564424855,0.0,0
5.0,18.0,4.0,341.1717983344565,110.60673308750106,238.22849501696433,1,51,38.933664140722605,0.0,0
5.0,18.0,5.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,31.713809247963827,0.0,0
5.0,18.0,6.0,342.31607997157,111.32185225005034,250.90285017553413,1,39,27.66525637971173,0.0,0
5.0,18.0,7.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,27.25730063085988,0.0,0
5.0,18.0,8.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,21.724138032645207,0.0,0
5.0,18.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,22.231504159901046,0.0,0
5.0,19.0,0.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,13.149066429313523,0.0,0
5.0,19.0,1.0,194.56241607402657,113.84497278262188,115.31389191539994,1,52,17.811249110523576,0.0,0
5.0,19.0,2.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,30.37629624006723,0.0,0
5.0,19.0,3.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,51.58717886110516,0.0,0
5.0,19.0,4.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,38.7803242062041,0.0,0
5.0,19.0,5.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,28.132826001930912,0.0,0
5.0,19.0,6.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,29.182245925113914,0.0,0
5.0,19.0,7.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,28.791293095817895,0.0,0
5.0,19.0,8.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,20.46681887040471,0.0,0
5.0,19.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,14.031789974840738,0.0,0
6.0,0.0,0.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,25.33905878760141,0.0,0
6.0,0.0,1.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,26.14733253714122,0.0,0
6.0,0.0,2.0,265.55254516920866,164.03551461738405,106.89917714804841,1,54,30.04912159788498,0.0,0
6.0,0.0,3.0,260.0065640997799,158.74627518729483,94.38064900882576,1,55,40.10442143635616,0.0,0
6.0,0.0,4.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,40.647170852940114,0.0,0
6.0,0.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,47.12832063125958,0.0,0
6.0,0.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,35.35758983816035,0.0,0
6.0,0.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,27.87497233272621,0.0,0
6.0,0.0,8.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,33.24663521032653,0.0,0
6.0,0.0,9.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,35.374561104704256,0.0,0
6.0,1.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,28.783171647936594,0.0,0
6.0,1.0,1.0,260.0065640997799,158.74627518729483,94.38064900882576,1,55,27.75815512485733,0.0,0
6.0,1.0,2.0,274.51514226291994,157.20455419753367,109.36529156858933,1,58,34.9975317793769,0.0,0
6.0,1.0,3.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,35.122658172566545,0.0,0
6.0,1.0,4.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,37.30638500421902,0.0,0
6.0,1.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,43.062583005014474,0.0,0
6.0,1.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,34.80733209467082,0.0,0
6.0,1.0,7.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,27.69276109864623,0.0,0
6.0,1.0,8.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,26.26856360843471,0.0,0
6.0,1.0,9.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,30.04106751770733,0.0,0
6.0,2.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,32.069034253841856,0.0,0
6.0,2.0,1.0,265.2944456440309,155.09418176517258,112.36015302762644,1,61,29.94217111619532,0.0,0
6.0,2.0,2.0,190.76237536673105,140.3569408829743,84.33617627754933,1,24,32.14817127159242,0.0,0
6.0,2.0,3.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,29.604541399451264,0.0,0
6.0,2.0,4.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,29.319164400108413,0.0,0
6.0,2.0,5.0,193.2564626258121,144.298168268226,89.88425367564571,1,1,35.07137476549447,0.0,0
6.0,2.0,6.0,326.82654699555667,141.02578152894128,300.95828425131253,1,62,33.98263133464973,0.0,0
6.0,2.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,30.52853524261828,0.0,0
6.0,2.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,30.43568470915779,0.0,0
6.0,2.0,9.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,32.29364889559131,0.0,0
6.0,3.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,38.399613849966144,0.0,0
6.0,3.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,36.035636345629456,0.0,0
6.0,3.0,2.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,34.02478552574442,0.0,0
6.0,3.0,3.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,31.51853552149841,0.0,0
6.0,3.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,33.49904663998365,0.0,0
6.0,3.0,5.0,198.58895770042662,147.68252564154022,102.790617933574,1,23,34.80296983356967,0.0,0
6.0,3.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,38.879292776565705,0.0,0
6.0,3.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,31.96102267318981,0.0,0
6.0,3.0,8.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,29.79203389040805,0.0,0
6.0,3.0,9.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,30.354955345859562,0.0,0
6.0,4.0,0.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,39.96731838900573,0.0,0
6.0,4.0,1.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,30.094800012570733,0.0,0
6.0,4.0,2.0,200.10902909778906,134.938026550606,100.21497750915302,1,63,26.34168413850671,0.0,0
6.0,4.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,32.87860024457231,0.0,0
6.0,4.0,4.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,28.989362358011693,0.0,0
6.0,4.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,41.270380981645076,0.0,0
6.0,4.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,40.5927591160765,0.0,0
6.0,4.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,32.74798493018291,0.0,0
6.0,4.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,31.939205256834413,0.0,0
6.0,4.0,9.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,32.38367622333028,0.0,0
6.0,5.0,0.0,207.79402556931348,138.6215518711561,105.40869864463971,1,25,25.68591488265043,0.0,0
6.0,5.0,1.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.82608790113411,0.0,0
6.0,5.0,2.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,27.88594020838478,0.0,0
6.0,5.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,34.50829102925198,0.0,0
6.0,5.0,4.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,40.19775964304123,0.0,0
6.0,5.0,5.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,29.47032937981115,0.0,0
6.0,5.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,47.12504833671872,0.0,0
6.0,5.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,34.76766406493374,0.0,0
6.0,5.0,8.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,28.08384736326591,0.0,0
6.0,5.0,9.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,28.70639862245037,0.0,0
6.0,6.0,0.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,23.033612183134338,0.0,0
6.0,6.0,1.0,199.25129889894518,141.55110495974392,98.8017418128622,1,2,24.373525560938486,0.0,0
6.0,6.0,2.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,38.36731902913893,0.0,0
6.0,6.0,3.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,38.18837726880445,0.0,0
6.0,6.0,4.0,209.2978755080257,143.41286950852924,100.09185854347753,1,16,27.5653095165669,0.0,0
6.0,6.0,5.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,42.594045906637156,0.0,0
6.0,6.0,6.0,198.46006145011367,138.49013690391607,93.95743321522828,1,0,46.038534744460485,0.0,0
6.0,6.0,7.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,36.80372880171756,0.0,0
6.0,6.0,8.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,29.099077593919493,0.0,0
